Analysis Time;Product Name;Product Code;Sample Type;Sample Number;Sample Comment;Instrument Name;Instrument Serial Number;Humedad;Standard Deviation Humedad;Min Humedad;Max Humedad;Global H Humedad;Neighbourhood H Humedad;t-statistics Humedad;Ref Humedad;Grasa;Standard Deviation Grasa;Min Grasa;Max Grasa;Global H Grasa;Neighbourhood H Grasa;t-statistics Grasa;Ref Grasa;Cenizas;Standard Deviation Cenizas;Min Cenizas;Max Cenizas;Global H Cenizas;Neighbourhood H Cenizas;Ref Cenizas;pH;Standard Deviation pH;Min pH;Max pH;Global H pH;Neighbourhood H pH;t-statistics pH;Ref pH;Cup id;Cup type
31/05/2022 18:34;CACAO (POLVO);CACAO_POLVO;Normal;1781/22;;NIRS DS3 F;91889831;2.79;0.007;2.783;2.803;2.48;1.57;;2.28;11.19;0.02;11.171;11.233;0.89;0.11;;10.98;6.79;0.046;6.703;6.845;2.48;1.57;6.56;5.44;0.045;5.374;5.511;2.48;1.57;;5.55;82125;2501
31/05/2022 18:35;CACAO (POLVO);CACAO_POLVO;Normal;1786/22;;NIRS DS3 F;91889831;2.19;0.004;2.185;2.198;12.11;5.1;;2.28;11.08;0.038;11.043;11.145;0.19;0;;11.75;6.34;0.057;6.252;6.4;12.11;5.1;;5.23;0.064;5.129;5.324;12.11;5.1;;5.62;82139;2501
31/05/2022 18:36;CACAO (TORTA);CACAO_TORTA;Normal;1787/22;;NIRS DS3 F;91889831;2.73;0.014;2.72;2.753;;;-0.44;2.68;11.49;0.039;11.433;11.56;1.39;0.48;0.39;11.53;;;;;;;;5.42;0.054;5.315;5.493;;;-0.55;5.51;82125;2501
31/05/2022 18:39;CACAO (TORTA);CACAO_TORTA;Normal;1788/22;;NIRS DS3 F;91889831;3.41;0.025;3.382;3.441;;;0.68;4;11.23;0.027;11.189;11.259;0.43;0.1;-0.35;11.69;;;;;;;;5.53;0.044;5.47;5.592;;;-0.4;5.66;82139;2501
31/05/2022 18:40;CACAO (TORTA);CACAO_TORTA;Normal;1789/22;;NIRS DS3 F;91889831;3.36;0.02;3.332;3.384;;;0.6;3.97;11.45;0.016;11.431;11.482;0.54;0.1;0.28;11.67;;;;;;;;5.47;0.068;5.37;5.529;;;-0.48;5.6;82125;2501
31/05/2022 18:41;CACAO (TORTA);CACAO_TORTA;Normal;1790/22;;NIRS DS3 F;91889831;3.52;0.027;3.494;3.564;;;0.87;2.58;11.17;0.027;11.12;11.203;0.52;0.14;-0.52;11.16;;;;;;;;5.42;0.027;5.398;5.466;;;-0.55;5.55;82139;2501
31/05/2022 18:42;CACAO (TORTA);CACAO_TORTA;Normal;1791/22;;NIRS DS3 F;91889831;3.07;0.032;3.007;3.11;;;0.11;3.75;11.48;0.017;11.451;11.493;0.77;0.21;0.35;11.95;;;;;;;;5.39;0.055;5.337;5.478;;;-0.59;5.53;82125;2501
31/05/2022 18:43;CACAO (TORTA);CACAO_TORTA;Normal;1792/22;;NIRS DS3 F;91889831;2.33;0.022;2.293;2.355;;;-1.11;3.88;11.52;0.027;11.489;11.554;0.82;0.12;0.46;11.6;;;;;;;;5.48;0.045;5.413;5.524;;;-0.47;5.5;82139;2501
31/05/2022 18:45;CACAO (TORTA);CACAO_TORTA;Normal;1793/22;;NIRS DS3 F;91889831;2.57;0.024;2.539;2.603;;;-0.71;1.23;11.26;0.031;11.224;11.306;0.54;0.11;-0.26;10.98;;;;;;;;5.36;0.038;5.313;5.419;;;-0.63;5.46;82125;2501
31/05/2022 18:46;CACAO (TORTA);CACAO_TORTA;Normal;1794/22;;NIRS DS3 F;91889831;2.12;0.026;2.084;2.163;;;-1.46;3.2;11.3;0.026;11.247;11.326;0.91;0.42;-0.16;11.58;;;;;;;;5.46;0.037;5.399;5.521;;;-0.49;5.5;82139;2501
31/05/2022 18:47;CACAO (TORTA);CACAO_TORTA;Normal;1795/22;;NIRS DS3 F;91889831;2.5;0.029;2.439;2.53;;;-0.84;2.46;11.24;0.034;11.181;11.289;0.71;0.04;-0.34;11.11;;;;;;;;5.34;0.055;5.269;5.431;;;-0.66;5.52;82125;2501
31/05/2022 18:48;CACAO (TORTA);CACAO_TORTA;Normal;1796/22;;NIRS DS3 F;91889831;2.25;0.035;2.189;2.28;;;-1.25;2.71;11.16;0.032;11.114;11.214;0.85;0.23;-0.55;10.85;;;;;;;;5.41;0.05;5.337;5.485;;;-0.57;5.51;82139;2501
31/05/2022 18:49;CACAO (TORTA);CACAO_TORTA;Normal;1797/22;;NIRS DS3 F;91889831;2.37;0.028;2.317;2.398;;;-1.04;2.28;11.35;0.031;11.306;11.384;0.67;0.38;-0.02;11.5;;;;;;;;5.47;0.085;5.387;5.594;;;-0.48;5.48;82125;2501
31/05/2022 18:50;CACAO (TORTA);CACAO_TORTA;Normal;1798/22;;NIRS DS3 F;91889831;2.34;0.031;2.288;2.384;;;-1.09;2.07;11.34;0.028;11.305;11.397;0.59;0.19;-0.03;11.36;;;;;;;;5.4;0.027;5.364;5.44;;;-0.58;5.49;82139;2501
31/05/2022 18:51;CACAO (TORTA);CACAO_TORTA;Normal;1799/22;;NIRS DS3 F;91889831;2.29;0.018;2.269;2.325;;;-1.19;2.02;11.04;0.021;10.998;11.058;0.87;0.18;-0.91;10.92;;;;;;;;5.33;0.029;5.293;5.38;;;-0.68;5.48;82125;2501
31/05/2022 18:52;CACAO (TORTA);CACAO_TORTA;Normal;1800/22;;NIRS DS3 F;91889831;2.37;0.011;2.361;2.389;;;-1.04;2.06;11.28;0.035;11.226;11.324;0.52;0.06;-0.22;10.86;;;;;;;;5.41;0.071;5.324;5.535;;;-0.57;5.52;82139;2501
01/06/2022 17:09;CACAO (POLVO);CACAO_POLVO;Normal;1801/22;;NIRS DS3 F;91889831;3.97;0.005;3.962;3.976;1.15;0.16;;3.96;11.25;0.01;11.231;11.26;0.56;0.07;;11.09;6.05;0.087;5.962;6.144;1.15;0.16;6.28;5.33;0.037;5.284;5.403;1.15;0.16;;5.58;82125;2501
01/06/2022 17:10;CACAO (POLVO);CACAO_POLVO;Normal;1804/22;;NIRS DS3 F;91889831;2.98;0.007;2.976;2.991;3.31;1.58;;3.03;11.15;0.034;11.083;11.19;0.47;0.03;;10.73;6.17;0.061;6.062;6.234;3.31;1.58;6.33;5.2;0.041;5.13;5.266;3.31;1.58;;5.52;82139;2501
01/06/2022 17:11;CACAO (POLVO);CACAO_POLVO;Normal;1811/22;;NIRS DS3 F;91889831;3.2;0.009;3.18;3.207;1.79;0.63;;3.17;11.35;0.042;11.315;11.433;0.82;0.07;;11.18;6.49;0.054;6.407;6.582;1.79;0.63;6.43;5.32;0.035;5.262;5.365;1.79;0.63;;5.56;82125;2501
01/06/2022 17:12;CACAO (TORTA);CACAO_TORTA;Normal;1813/22;;NIRS DS3 F;91889831;2.39;0.02;2.377;2.433;;;-1.01;2.47;10.78;0.026;10.736;10.822;2.18;0.49;-1.65;10.12;;;;;;;;5.26;0.058;5.176;5.342;;;-0.77;5.42;82139;2501
01/06/2022 17:13;CACAO (TORTA);CACAO_TORTA;Normal;1814/22;;NIRS DS3 F;91889831;3.04;0.029;3.001;3.08;;;0.07;3.03;11.29;0.038;11.232;11.36;0.26;0.07;-0.18;10.9;;;;;;;;5.45;0.055;5.398;5.561;;;-0.51;5.53;82125;2501
01/06/2022 17:15;CACAO (TORTA);CACAO_TORTA;Normal;1815/22;;NIRS DS3 F;91889831;2.44;0.029;2.397;2.479;;;-0.93;2.45;11.14;0.041;11.075;11.2;0.71;0.16;-0.62;10.69;;;;;;;;5.42;0.051;5.342;5.488;;;-0.56;5.5;82139;2501
01/06/2022 17:16;CACAO (TORTA);CACAO_TORTA;Normal;1816/22;;NIRS DS3 F;91889831;2.34;0.011;2.328;2.358;;;-1.09;2.39;10.74;0.026;10.711;10.791;1.67;0.37;-1.74;10.11;;;;;;;;5.36;0.042;5.303;5.414;;;-0.64;5.46;82125;2501
01/06/2022 17:17;CACAO (TORTA);CACAO_TORTA;Normal;1817/22;;NIRS DS3 F;91889831;2.5;0.027;2.455;2.537;;;-0.83;2.62;11.41;0.007;11.404;11.425;1.03;0.17;0.17;10.61;;;;;;;;5.32;0.062;5.232;5.423;;;-0.69;5.44;82139;2501
01/06/2022 17:18;CACAO (TORTA);CACAO_TORTA;Normal;1818/22;;NIRS DS3 F;91889831;2.26;0.029;2.219;2.298;;;-1.23;2.23;11.15;0.012;11.136;11.173;1.12;0.27;-0.58;10.6;;;;;;;;5.31;0.032;5.258;5.342;;;-0.71;5.42;82125;2501
01/06/2022 17:19;CACAO (TORTA);CACAO_TORTA;Normal;1819/22;;NIRS DS3 F;91889831;2.37;0.015;2.349;2.389;;;-1.05;2.44;11.24;0.021;11.206;11.264;0.89;0.14;-0.34;10.48;;;;;;;;5.34;0.053;5.251;5.409;;;-0.67;5.37;82139;2501
02/06/2022 16:35;CACAO (POLVO);CACAO_POLVO;Normal;1820/22;;NIRS DS3 F;91889831;2.76;0.006;2.751;2.77;2.44;1.65;;2.81;11.35;0.019;11.326;11.376;1;0.15;;11.16;6.72;0.042;6.667;6.788;2.44;1.65;;5.48;0.024;5.438;5.513;2.44;1.65;;5.38;82139;2501
02/06/2022 16:36;CACAO (POLVO);CACAO_POLVO;Normal;1825/22;;NIRS DS3 F;91889831;2.83;0.005;2.82;2.836;2.05;1.19;;2.94;11.31;0.024;11.289;11.361;0.95;0.12;;11.18;6.61;0.071;6.495;6.731;2.05;1.19;;5.38;0.037;5.333;5.436;2.05;1.19;;5.44;82125;2501
02/06/2022 16:37;CACAO (POLVO);CACAO_POLVO;Normal;1826/22;;NIRS DS3 F;91889831;2.9;0.006;2.893;2.91;2.54;1.31;;3.06;11.26;0.026;11.23;11.311;0.53;0;;11;6.42;0.065;6.357;6.541;2.54;1.31;6.53;5.34;0.058;5.237;5.419;2.54;1.31;;5.42;82139;2501
02/06/2022 16:38;CACAO (POLVO);CACAO_POLVO;Normal;1829/22;;NIRS DS3 F;91889831;2.99;0.004;2.986;2.995;2.45;0.96;;3.08;11.37;0.016;11.356;11.396;1.27;0.21;;11.1;6.47;0.03;6.427;6.505;2.45;0.96;6.43;5.26;0.046;5.212;5.343;2.45;0.96;;5.39;82125;2501
02/06/2022 16:39;CACAO (POLVO);CACAO_POLVO;Normal;1830/22;;NIRS DS3 F;91889831;2.99;0.013;2.977;3.014;2.54;1.04;;3.1;11.4;0.021;11.363;11.417;1.11;0.22;;11.17;6.46;0.062;6.343;6.548;2.54;1.04;6.42;5.27;0.036;5.217;5.314;2.54;1.04;;5.39;82139;2501
02/06/2022 16:40;CACAO (POLVO);CACAO_POLVO;Normal;1831/22;;NIRS DS3 F;91889831;2.35;0.006;2.343;2.357;4.36;2.36;;2.44;11.55;0.056;11.443;11.617;1.95;0.07;;11.36;7.12;0.062;7.048;7.232;4.36;2.36;;5.56;0.053;5.514;5.651;4.36;2.36;;5.55;82125;2501
02/06/2022 16:42;CACAO (POLVO);CACAO_POLVO;Normal;1832/22;;NIRS DS3 F;91889831;3.37;0.008;3.364;3.383;1.15;0.45;;3.37;11.49;0.012;11.469;11.502;0.76;0.09;;11.21;11.86;0.055;11.797;11.938;1.15;0.45;11.72;7.3;0.068;7.188;7.376;1.15;0.45;;7.29;82139;2501
02/06/2022 16:43;CACAO (TORTA);CACAO_TORTA;Normal;1835/22;;NIRS DS3 F;91889831;3.16;0.012;3.141;3.175;;;0.26;3.18;11.02;0.04;10.983;11.088;0.86;0.19;-0.94;11.09;;;;;;;;5.44;0.059;5.355;5.509;;;-0.52;5.34;82125;2501
03/06/2022 15:18;CACAO (POLVO);CACAO_POLVO;Normal;1841/22;;NIRS DS3 F;91889831;3.37;0.007;3.355;3.376;0.32;0.06;;3.39;11.34;0.03;11.312;11.383;0.86;0.19;;11.26;10.92;0.055;10.864;11.008;0.32;0.06;10.29;7.02;0.023;6.989;7.046;0.32;0.06;;6.95;82125;2501
03/06/2022 15:19;CACAO (POLVO);CACAO_POLVO;Normal;1845/22;;NIRS DS3 F;91889831;3.51;0.02;3.485;3.54;0.66;0.33;;3.6;11.45;0.014;11.429;11.467;0.75;0.14;;11.21;11.21;0.065;11.105;11.303;0.66;0.33;10.62;7.13;0.039;7.082;7.186;0.66;0.33;;6.97;82139;2501
03/06/2022 15:20;CACAO (POLVO);CACAO_POLVO;Normal;1846/22;;NIRS DS3 F;91889831;3.54;0.008;3.522;3.547;1.08;0.27;;3.49;11.45;0.025;11.414;11.489;1.32;0.08;;11.28;6.74;0.035;6.687;6.781;1.08;0.27;;5.51;0.036;5.446;5.554;1.08;0.27;;5.56;82125;2501
03/06/2022 15:21;CACAO (POLVO);CACAO_POLVO;Normal;1848/22;;NIRS DS3 F;91889831;2.86;0.007;2.855;2.874;3.91;1.69;;2.87;11.41;0.016;11.378;11.421;0.81;0.1;;11.06;6.48;0.073;6.353;6.58;3.91;1.69;;5.24;0.058;5.145;5.315;3.91;1.69;;5.45;82139;2501
03/06/2022 15:22;CACAO (POLVO);CACAO_POLVO;Normal;1850/22;;NIRS DS3 F;91889831;3.68;0.009;3.671;3.694;34.47;18.25;;3.83;11.33;0.046;11.275;11.392;0.55;0.32;;10.41;11.97;0.058;11.927;12.058;34.47;18.25;11.41;8.59;0.029;8.56;8.634;34.47;18.25;;7.81;82125;2501
03/06/2022 15:23;CACAO (TORTA);CACAO_TORTA;Normal;1855/22;;NIRS DS3 F;91889831;2.3;0.03;2.256;2.327;;;-1.17;2.25;11.11;0.026;11.069;11.154;1.71;0.34;-0.71;11.09;;;;;;;;5.41;0.056;5.336;5.47;;;-0.57;5.44;82139;2501
03/06/2022 15:24;CACAO (TORTA);CACAO_TORTA;Normal;1857/22;;NIRS DS3 F;91889831;3.68;0.021;3.652;3.715;;;1.13;3.66;11.27;0.031;11.212;11.304;1.32;0.38;-0.24;10.95;;;;;;;;5.48;0.031;5.444;5.548;;;-0.46;5.5;82125;2501
03/06/2022 15:25;CACAO (TORTA);CACAO_TORTA;Normal;1858/22;;NIRS DS3 F;91889831;3.72;0.026;3.688;3.757;;;1.19;3.62;11.42;0.026;11.387;11.452;1.14;0.34;0.18;11.13;;;;;;;;5.51;0.037;5.467;5.577;;;-0.43;5.45;82139;2501
03/06/2022 15:26;CACAO (TORTA);CACAO_TORTA;Normal;1859/22;;NIRS DS3 F;91889831;3.58;0.014;3.563;3.604;;;0.97;3.53;10.99;0.026;10.937;11.013;1.52;0.44;-1.04;10.44;;;;;;;;5.46;0.061;5.396;5.584;;;-0.49;5.48;82125;2501
03/06/2022 15:27;CACAO (TORTA);CACAO_TORTA;Normal;1860/22;;NIRS DS3 F;91889831;3.75;0.026;3.714;3.778;;;1.25;3.62;11.15;0.026;11.11;11.183;1.46;0.36;-0.58;10.78;;;;;;;;5.53;0.046;5.46;5.598;;;-0.4;5.5;82139;2501
03/06/2022 15:29;CACAO (TORTA);CACAO_TORTA;Normal;1861/22;;NIRS DS3 F;91889831;2.31;0.022;2.27;2.338;;;-1.15;2.31;11.13;0.03;11.088;11.186;0.78;0.24;-0.63;10.92;;;;;;;;5.31;0.025;5.282;5.357;;;-0.71;5.34;82125;2501
03/06/2022 15:30;CACAO (TORTA);CACAO_TORTA;Normal;1862/22;;NIRS DS3 F;91889831;3.21;0.016;3.188;3.225;;;0.35;3.28;12.62;0.03;12.577;12.666;8.26;1.85;3.62;13.7;;;;;;;;5.61;0.021;5.58;5.637;;;-0.29;5.56;82139;2501
03/06/2022 15:31;CACAO (TORTA);CACAO_TORTA;Normal;1862/22 REP;;NIRS DS3 F;91889831;3.18;0.019;3.151;3.207;;;0.3;3.28;12.64;0.029;12.602;12.675;8.08;1.83;3.67;13.7;;;;;;;;5.62;0.055;5.518;5.679;;;-0.27;5.56;82139;2501
06/06/2022 17:57;CACAO (TORTA);CACAO_TORTA;Normal;1887/22;;NIRS DS3 F;91889831;3.48;0.03;3.431;3.513;;;0.79;3.44;11.54;0.024;11.517;11.577;0.67;0.18;0.53;11.36;;;;;;;;5.51;0.062;5.424;5.616;;;-0.43;5.6;82139;2501
06/06/2022 17:58;CACAO (TORTA);CACAO_TORTA;Normal;1889/22;;NIRS DS3 F;91889831;3.31;0.021;3.278;3.346;;;0.51;3.32;12.04;0.019;12.005;12.063;2.93;0.47;1.96;12.66;;;;;;;;5.68;0.028;5.626;5.706;;;-0.18;5.67;82125;2501
06/06/2022 18:00;CACAO (TORTA);CACAO_TORTA;Normal;1886/22;;NIRS DS3 F;91889831;3.7;0.011;3.679;3.71;;;1.16;2.57;11.25;0.021;11.211;11.28;0.9;0.3;-0.31;11.02;;;;;;;;5.52;0.025;5.493;5.56;;;-0.41;5.58;82139;2501
06/06/2022 18:02;CACAO (TORTA);CACAO_TORTA;Normal;1888/22;;NIRS DS3 F;91889831;3.52;0.017;3.498;3.54;;;0.87;3.42;11.14;0.025;11.11;11.171;0.78;0.13;-0.61;10.78;;;;;;;;5.52;0.035;5.48;5.582;;;-0.41;5.55;82125;2501
06/06/2022 18:04;CACAO (POLVO);CACAO_POLVO;Normal;1873/22;;NIRS DS3 F;91889831;3.57;0.012;3.559;3.59;0.59;0.17;;3.5;11.33;0.018;11.288;11.344;0.69;0.14;;11.13;10.72;0.067;10.65;10.835;0.59;0.17;10.39;7.09;0.033;7.049;7.154;0.59;0.17;;6.86;82139;2501
06/06/2022 18:08;CACAO (POLVO);CACAO_POLVO;Normal;1875/22;;NIRS DS3 F;91889831;3.45;0.011;3.436;3.468;0.76;0.31;;3.37;11.37;0.026;11.342;11.424;0.71;0.11;;11.13;11.01;0.054;10.931;11.094;0.76;0.31;10.69;7.18;0.073;7.053;7.289;0.76;0.31;;6.97;82125;2501
06/06/2022 18:09;CACAO (POLVO);CACAO_POLVO;Normal;1876/22;;NIRS DS3 F;91889831;4.71;0.01;4.698;4.725;5.41;1.16;;4.73;11.39;0.022;11.362;11.418;0.74;0.02;;10.79;9.92;0.057;9.861;10.002;5.41;1.16;10.31;7.71;0.029;7.666;7.74;5.41;1.16;;7.8;82139;2501
06/06/2022 18:11;CACAO (POLVO);CACAO_POLVO;Normal;1878/22;;NIRS DS3 F;91889831;3.94;0.014;3.911;3.956;29.83;14.49;;3.82;11.61;0.032;11.56;11.654;0.41;0.37;;10.68;12.07;0.09;11.932;12.205;29.83;14.49;11.78;8.77;0.056;8.685;8.858;29.83;14.49;;8;82125;2501
06/06/2022 18:12;CACAO (POLVO);CACAO_POLVO;Normal;1879/22;;NIRS DS3 F;91889831;4;0.007;3.988;4.008;32.23;16.27;;3.9;11.44;0.061;11.37;11.513;0.27;0.36;;10.35;11.57;0.06;11.502;11.646;32.23;16.27;11.67;8.64;0.027;8.614;8.675;32.23;16.27;;7.92;82139;2501
07/06/2022 15:53;CACAO (TORTA);CACAO_TORTA;Normal;1904/22;;NIRS DS3 F;91889831;2.37;0.023;2.341;2.402;;;-1.04;2.36;11.41;0.019;11.382;11.437;1.27;0.22;0.15;11.02;;;;;;;;5.48;0.041;5.416;5.551;;;-0.46;5.63;82139;2501
07/06/2022 15:56;CACAO (TORTA);CACAO_TORTA;Normal;1905/22;;NIRS DS3 F;91889831;3.11;0.019;3.077;3.133;;;0.18;3.05;11.35;0.021;11.332;11.392;1.25;0.32;-0.02;10.91;;;;;;;;5.49;0.046;5.428;5.556;;;-0.45;5.53;82139;2501
07/06/2022 15:57;CACAO (TORTA);CACAO_TORTA;Normal;1906/22;;NIRS DS3 F;91889831;3.58;0.013;3.562;3.598;;;0.96;3.43;11.42;0.029;11.38;11.47;1.12;0.2;0.19;11.3;;;;;;;;5.43;0.053;5.354;5.51;;;-0.53;5.5;82125;2501
07/06/2022 15:59;CACAO (TORTA);CACAO_TORTA;Normal;1907/22;;NIRS DS3 F;91889831;3.51;0.015;3.487;3.532;;;0.85;3.41;11.31;0.019;11.287;11.342;1.05;0.16;-0.13;11.24;;;;;;;;5.42;0.043;5.355;5.467;;;-0.56;5.49;82139;2501
07/06/2022 16:00;CACAO (TORTA);CACAO_TORTA;Normal;1908/22;;NIRS DS3 F;91889831;3.56;0.024;3.516;3.585;;;0.93;3.46;11.4;0.024;11.369;11.437;0.82;0.11;0.13;11.2;;;;;;;;5.39;0.066;5.321;5.494;;;-0.59;5.46;82125;2501
07/06/2022 16:01;CACAO (TORTA);CACAO_TORTA;Normal;1909/22;;NIRS DS3 F;91889831;3.59;0.026;3.555;3.625;;;0.97;3.48;11.23;0.009;11.219;11.245;0.95;0.18;-0.35;10.95;;;;;;;;5.44;0.057;5.362;5.507;;;-0.52;5.54;82139;2501
07/06/2022 16:03;CACAO (POLVO);CACAO_POLVO;Normal;1891/22;;NIRS DS3 F;91889831;2.82;0.012;2.809;2.845;2.79;1.28;;2.86;11.35;0.018;11.325;11.378;0.52;0.02;;10.87;6.64;0.072;6.499;6.719;2.79;1.28;6.91;5.31;0.059;5.213;5.38;2.79;1.28;;5.54;82125;2501
07/06/2022 16:05;CACAO (POLVO);CACAO_POLVO;Normal;1892/22;;NIRS DS3 F;91889831;2.67;0.012;2.649;2.68;3.97;1.55;;2.72;11.37;0.026;11.347;11.415;0.36;0.04;;10.87;6.64;0.066;6.563;6.757;3.97;1.55;6.77;5.3;0.028;5.255;5.344;3.97;1.55;;5.47;82139;2501
07/06/2022 16:07;CACAO (POLVO);CACAO_POLVO;Normal;1897/22;;NIRS DS3 F;91889831;2.9;0.006;2.888;2.907;1.76;0.98;;2.86;11.22;0.017;11.196;11.246;0.93;0.17;;10.89;6.9;0.093;6.741;7.046;1.76;0.98;7;5.44;0.054;5.349;5.515;1.76;0.98;;5.52;82125;2501
07/06/2022 16:09;CACAO (POLVO);CACAO_POLVO;Normal;1901/22;;NIRS DS3 F;91889831;2.69;0.011;2.671;2.698;3.06;1.79;;2.63;11.46;0.021;11.42;11.487;0.45;0.03;;11.12;6.81;0.039;6.752;6.876;3.06;1.79;6.82;5.36;0.028;5.314;5.4;3.06;1.79;;5.51;82139;2501
08/06/2022 17:46;CACAO (TORTA);CACAO_TORTA;Normal;1925/22;;NIRS DS3 F;91889831;3.04;0.016;3.024;3.066;;;0.07;2.95;10.6;0.026;10.574;10.646;1.83;0.46;-2.14;10.2;;;;;;;;7.25;0.068;7.12;7.331;;;2.02;7.39;82125;2501
08/06/2022 17:49;CACAO (TORTA);CACAO_TORTA;Normal;1926/22;;NIRS DS3 F;91889831;2.65;0.012;2.623;2.661;;;-0.58;2.52;11.29;0.028;11.244;11.322;1.07;0.32;-0.17;10.89;;;;;;;;5.59;0.034;5.556;5.65;;;-0.32;5.66;82125;2501
08/06/2022 17:50;CACAO (TORTA);CACAO_TORTA;Normal;1927/22;;NIRS DS3 F;91889831;3.36;0.023;3.33;3.392;;;0.6;3.2;11.44;0.033;11.396;11.479;0.66;0.19;0.26;11.24;;;;;;;;5.47;0.036;5.42;5.518;;;-0.49;5.53;82139;2501
08/06/2022 17:52;CACAO (TORTA);CACAO_TORTA;Normal;1928/22;;NIRS DS3 F;91889831;3.3;0.024;3.267;3.334;;;0.5;3.17;11.28;0.024;11.257;11.314;0.55;0.08;-0.2;11.06;;;;;;;;5.46;0.035;5.414;5.517;;;-0.5;5.57;82125;2501
08/06/2022 17:53;CACAO (TORTA);CACAO_TORTA;Normal;1929/22;;NIRS DS3 F;91889831;2.51;0.022;2.493;2.557;;;-0.81;2.44;11.16;0.015;11.137;11.18;0.82;0.36;-0.55;10.76;;;;;;;;5.34;0.052;5.265;5.434;;;-0.66;5.49;82139;2501
08/06/2022 18:07;CACAO (POLVO);CACAO_POLVO;Normal;1917/22;;NIRS DS3 F;91889831;3.22;0.005;3.21;3.224;3.43;1.26;;3.27;10.98;0.022;10.96;11.017;1.39;0.16;;10.98;9.57;0.053;9.497;9.634;3.43;1.26;10.16;6.65;0.049;6.581;6.702;3.43;1.26;;6.57;82125;2501
08/06/2022 18:08;CACAO (POLVO);CACAO_POLVO;Normal;1920/22;;NIRS DS3 F;91889831;3.45;0.012;3.427;3.462;1.91;0.48;;3.33;11.08;0.01;11.083;11.112;1.27;0.29;;10.8;9.87;0.028;9.837;9.912;1.91;0.48;10.88;6.83;0.024;6.789;6.857;1.91;0.48;;6.71;82139;2501
08/06/2022 18:09;CACAO (POLVO);CACAO_POLVO;Normal;1922/22;;NIRS DS3 F;91889831;3.46;0.01;3.444;3.469;3.53;1.24;;3.32;11.13;0.07;10.976;11.162;1.38;0.08;;10.47;9.69;0.06;9.614;9.808;3.53;1.24;10.8;6.74;0.028;6.7;6.783;3.53;1.24;;6.69;82125;2501
09/06/2022 17:52;CACAO (TORTA);CACAO_TORTA;Normal;1944/22;;NIRS DS3 F;91889831;2.57;0.02;2.552;2.611;;;-0.71;2.54;11.29;0.036;11.233;11.337;0.54;0.33;-0.19;10.9;;;;;;;;5.44;0.05;5.392;5.538;;;-0.52;5.45;82125;2501
09/06/2022 17:53;CACAO (TORTA);CACAO_TORTA;Normal;1945/22;;NIRS DS3 F;91889831;2.55;0.021;2.522;2.576;;;-0.74;2.41;11.59;0.028;11.534;11.614;0.7;0.21;0.68;11.54;;;;;;;;5.44;0.048;5.376;5.516;;;-0.52;5.44;82139;2501
09/06/2022 17:55;CACAO (TORTA);CACAO_TORTA;Normal;1946/22;;NIRS DS3 F;91889831;2.21;0.032;2.187;2.276;;;-1.31;1.93;11.01;0.024;10.966;11.037;1.16;0.31;-0.99;10.36;;;;;;;;5.42;0.05;5.341;5.473;;;-0.55;5.44;82125;2501
09/06/2022 18:00;CACAO (TORTA);CACAO_TORTA;Normal;1947/22;;NIRS DS3 F;91889831;2.48;0.019;2.46;2.52;;;-0.86;2.38;11.34;0.042;11.262;11.385;0.7;0.35;-0.04;11.16;;;;;;;;5.39;0.067;5.297;5.509;;;-0.6;5.43;82139;2501
09/06/2022 18:01;CACAO (TORTA);CACAO_TORTA;Normal;1948/22;;NIRS DS3 F;91889831;2.39;0.017;2.362;2.404;;;-1.01;2.04;11.15;0.028;11.115;11.2;0.52;0.15;-0.57;10.56;;;;;;;;5.45;0.038;5.387;5.49;;;-0.51;5.51;82125;2501
09/06/2022 18:02;CACAO (TORTA);CACAO_TORTA;Normal;1949/22;;NIRS DS3 F;91889831;2.82;0.033;2.777;2.873;;;-0.3;2.55;11.88;0.029;11.854;11.939;0.82;0.37;1.49;11.89;;;;;;;;5.53;0.061;5.47;5.615;;;-0.4;5.52;82139;2501
09/06/2022 18:04;CACAO (TORTA);CACAO_TORTA;Normal;1950/22;;NIRS DS3 F;91889831;2.65;0.021;2.625;2.682;;;-0.58;2.59;11.2;0.026;11.158;11.233;1.13;0.43;-0.43;10.51;;;;;;;;5.38;0.062;5.287;5.481;;;-0.61;5.46;82125;2501
09/06/2022 18:05;CACAO (TORTA);CACAO_TORTA;Normal;1951/22;;NIRS DS3 F;91889831;2.79;0.022;2.76;2.825;;;-0.36;2.61;12.3;0.02;12.286;12.347;2.07;0.62;2.71;12.35;;;;;;;;5.44;0.05;5.35;5.515;;;-0.52;5.47;82139;2501
09/06/2022 18:09;CACAO (TORTA);CACAO_TORTA;Normal;1952-53/22;;NIRS DS3 F;91889831;2.5;0.034;2.466;2.56;;;-0.83;2.25;11.67;0.035;11.645;11.74;0.34;0.29;0.91;11.74;;;;;;;;5.48;0.037;5.436;5.551;;;-0.46;5.46;82125;2501
09/06/2022 18:14;CACAO (POLVO);CACAO_POLVO;Normal;1910/22;;NIRS DS3 F;91889831;2.73;0.02;2.701;2.759;4.87;2.77;;2.65;11.22;0.031;11.167;11.264;0.88;0.15;;10.71;6.32;0.098;6.192;6.458;4.87;2.77;6.67;5.34;0.026;5.298;5.372;4.87;2.77;;5.47;82139;2501
